gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
574731818	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/20022291	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Along the Niwa river gorge N or Bingzhongluo and Shimenguan (Stone Gate) on the W side of the Nu Jiang. E side of Gaoligong Shan. N facing 30-60 degree slope.	98e934b0-5f31-11de-b67e-b8a03c50a862	28.042389	98.579194			1750.0	0.0			2002-10-08T00:00:00Z	8	10	2002	3915937	3915937	LIVING_SPECIMEN	E	E	20022291	17058			CC_BY_NC_4_0		Gaoligong Shan Biotic Survey Expedition - Autumn 2002			2018-12-08T00:58:30.172Z		GEODETIC_DATUM_ASSUMED_WGS84
574727180	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19913224	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea			GENUS	Euptelea Siebold & Zucc.	CN	10 km from Wolong on road to Dujiangyan (Guanxian)	98e934b0-5f31-11de-b67e-b8a03c50a862					1800.0	0.0			1991-09-07T00:00:00Z	7	9	1991	7275866		LIVING_SPECIMEN	E	E	19913224	37			CC_BY_NC_4_0		Chengdu Edinburgh Expedition (1991)			2018-12-08T00:58:26.635Z		
574724944	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19952263	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Mt. Emei	98e934b0-5f31-11de-b67e-b8a03c50a862	29.5	110.333333			2700.0	0.0							3915937	3915937	LIVING_SPECIMEN	E	E	19952263				CC_BY_NC_4_0		Gang, Liu & YongQiang, Liu			2018-12-08T00:58:24.852Z		GEODETIC_DATUM_ASSUMED_WGS84
574717944	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19970243	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	16 km E of Draba Forest Farm	98e934b0-5f31-11de-b67e-b8a03c50a862									1996-09-21T00:00:00Z	21	9	1996	3915937	3915937	LIVING_SPECIMEN	E	E	19970243	1737			CC_BY_NC_4_0		Sichuan Expedition (1996)			2018-12-25T01:40:36.866Z		
574714496	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/20061433	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Haccho Mountian	98e934b0-5f31-11de-b67e-b8a03c50a862	33.87556947756987	133.65267989715247			690.0	0.0			2006-09-26T00:00:00Z	26	9	2006	3915940	3915940	LIVING_SPECIMEN	E	E	20061433	156			CC_BY_NC_4_0		Royal Botanic Garden Edinburgh Southern Japan Expedition			2018-12-25T01:40:36.124Z		COORDINATE_REPROJECTED
574712298	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19831087	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Mt. Qin Ling 	98e934b0-5f31-11de-b67e-b8a03c50a862	32.845833	104.514444			800.0	0.0							3915937	3915937	LIVING_SPECIMEN	E	E	19831087				CC_BY_NC_4_0					2018-12-25T01:40:35.554Z		GEODETIC_DATUM_ASSUMED_WGS84
574711650	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19715546	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.			98e934b0-5f31-11de-b67e-b8a03c50a862													3915940	3915940	LIVING_SPECIMEN	E	E	19715546				CC_BY_NC_4_0					2018-12-10T17:16:27.115Z	STILLIMAGE	
574701162	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19932403	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Aoki-ga-hara	98e934b0-5f31-11de-b67e-b8a03c50a862													3915940	3915940	LIVING_SPECIMEN	E	E	19932403				CC_BY_NC_4_0					2018-12-25T01:40:33.210Z		
574687051	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00095848	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Road southwest from logging camp on road from Liuku to Dali, ca 15 Km west of the town of Cao Jian, Mekong/Salween Divide	98e934b0-5f31-11de-b67e-b8a03c50a862	25.764167	99.106944			2550.0	50.0			1997-10-07T00:00:00Z	7	10	1997	3915937	3915937	PRESERVED_SPECIMEN	E	E	E00095848	10087			CC_BY_NC_4_0		Gaoligong Shan Expedition 1997			2018-12-25T01:40:29.939Z		GEODETIC_DATUM_ASSUMED_WGS84
574678013	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00554406	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Haccho Mountian	98e934b0-5f31-11de-b67e-b8a03c50a862	33.872222	133.655278			690.0	0.0			2006-09-26T00:00:00Z	26	9	2006	3915940	3915940	PRESERVED_SPECIMEN	E	E	E00554406	156			CC_BY_NC_4_0		RBGE Southern Japan Expedition			2018-12-25T01:40:27.848Z		GEODETIC_DATUM_ASSUMED_WGS84
574676480	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19960852	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Uenohara	98e934b0-5f31-11de-b67e-b8a03c50a862					1000.0	200.0			1995-11-14T00:00:00Z	14	11	1995	3915940	3915940	LIVING_SPECIMEN	E	E	19960852				CC_BY_NC_4_0					2018-12-25T01:40:27.409Z		
574676188	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19951051	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN	Wolong	98e934b0-5f31-11de-b67e-b8a03c50a862					2320.0	0.0			1994-10-11T00:00:00Z	11	10	1994	3915937	3915937	LIVING_SPECIMEN	E	E	19951051	94302			CC_BY_NC_4_0		Ogisu, Mikinori			2018-12-25T01:40:27.559Z		
574675485	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/19990237	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Yokoze-machi	98e934b0-5f31-11de-b67e-b8a03c50a862													3915940	3915940	LIVING_SPECIMEN	E	E	19990237				CC_BY_NC_4_0					2018-12-10T17:25:28.244Z	STILLIMAGE	
574669739	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/20052111	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	. At the side of the road up to Lake Arimine, Oyama Town, Toyama City, Toyama Pref; Japan	98e934b0-5f31-11de-b67e-b8a03c50a862	36.551444	137.418972			565.0	0.0			2005-09-27T00:00:00Z	27	9	2005	3915940	3915940	LIVING_SPECIMEN	E	E	20052111	237			CC_BY_NC_4_0		RBGE, Quarryhill B.G., Polly Hill B.G., & Howick Arb. - Japan (2005)			2018-12-25T01:40:25.727Z		GEODETIC_DATUM_ASSUMED_WGS84
574660857	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/20031114	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	along Nitta River, near Ishigami Hydro Electric Dam	98e934b0-5f31-11de-b67e-b8a03c50a862	37.652222	140.890861			80.0	0.0			2003-10-02T00:00:00Z	2	10	2003	3915940	3915940	LIVING_SPECIMEN	E	E	20031114	225			CC_BY_NC_4_0		Edinburgh Japan Expedition (2003)			2018-12-25T01:40:17.731Z		GEODETIC_DATUM_ASSUMED_WGS84
574659105	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/20040803	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Sawairi, Set-gun, (Kantou District)	98e934b0-5f31-11de-b67e-b8a03c50a862													3915940	3915940	LIVING_SPECIMEN	E	E	20040803				CC_BY_NC_4_0					2018-12-25T01:40:17.412Z		
574651624	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/20071565	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP	Ichirino-oguchi, Hakusan City, Ishikawa Pref.	98e934b0-5f31-11de-b67e-b8a03c50a862	36.161978	136.414739			390.0	0.0			2007-10-09T00:00:00Z	9	10	2007	3915940	3915940	LIVING_SPECIMEN	E	E	20071565	273			CC_BY_NC_4_0		RBGE, Quarryhill B.G., Polly Hill B.G., & Howick Arb. - Japan (2007)			2018-12-07T17:01:50.560Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84
441751090	8310f570-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	US	Washington Park Arboretum.  Coordinates 29-3E.	06fcbbf0-0562-11d8-b851-b8a03c50a862	47.63917	-122.295							2000-03-01T00:00:00Z	1	3	2000	3915940	3915940	PRESERVED_SPECIMEN	UWBM	Plants	78897				CC0_1_0		Yoshikawa			2018-12-10T04:11:19.113Z		GEODETIC_DATUM_ASSUMED_WGS84
441750437	8310f570-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	US	Washington Park Arboretum.	06fcbbf0-0562-11d8-b851-b8a03c50a862					91.0	0.0			1997-04-24T00:00:00Z	24	4	1997	3915940	3915940	PRESERVED_SPECIMEN	UWBM	Plants	3565		Richard G. Olmstead		CC0_1_0		Richard G. Olmstead			2018-12-10T04:11:18.820Z		
439568242	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203498	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e									1909-07-01T00:00:00Z		7	1909	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203498				CC_BY_4_0		Silvestri, C.			2018-12-10T04:03:22.685Z	STILLIMAGE	
439568241	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203490	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1899-06-30T00:00:00Z	30	6	1899	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203490				CC_BY_4_0		Faurie, U.J.			2018-12-10T04:03:22.525Z	STILLIMAGE	
439532483	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203506	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1864-01-01T00:00:00Z			1864	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203506				CC_BY_4_0		Tschonoski, C.S.			2018-12-10T04:02:57.223Z	STILLIMAGE	
439532482	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203505	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1956-04-15T00:00:00Z	15	4	1956	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203505				CC_BY_4_0		Togasi, M.|Kubo, H.			2018-12-10T04:02:57.001Z	STILLIMAGE	
439532481	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203497	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1866-01-01T00:00:00Z			1866	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203497				CC_BY_4_0		Savatier, P.A.L.			2018-12-10T04:02:57.033Z	STILLIMAGE	
439532480	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203493	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1862-01-01T00:00:00Z			1862	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203493				CC_BY_4_0		Maximowicz, C.J.			2018-12-10T04:02:57.002Z	STILLIMAGE	
439532479	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203485	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e													3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203485				CC_BY_4_0		Siebold, P.F. von			2018-12-10T04:02:57.001Z	STILLIMAGE	
439532478	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203483	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1887-09-01T00:00:00Z		9	1887	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203483				CC_BY_4_0		Exposition Universelle de 1889			2018-12-10T04:02:57.201Z	STILLIMAGE	
439525348	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203425	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea franchetii Tiegh.	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e									1889-03-01T00:00:00Z		3	1889	3915941	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203425				CC_BY_4_0		Henry, A.			2018-12-10T04:02:52.427Z	STILLIMAGE	
439491811	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203416	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea franchetii Tiegh.	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e									1887-01-01T00:00:00Z			1887	3915941	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203416				CC_BY_4_0		Faber, E.			2018-12-10T04:02:14.405Z	STILLIMAGE	
439484512	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203480	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					1500.0				1989-08-19T00:00:00Z	19	8	1989	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203480				CC_BY_4_0		Qing-Sheng, Z.			2018-12-10T04:02:10.352Z	STILLIMAGE	
439484511	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203450	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e									1890-03-27T00:00:00Z	27	3	1890	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203450				CC_BY_4_0		Delavay, J.M.			2018-12-10T04:02:10.352Z	STILLIMAGE	
439484510	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203443	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					3200.0				1936-07-20T00:00:00Z	20	7	1936	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203443				CC_BY_4_0		Chu, K.L.			2018-12-10T04:02:10.274Z	STILLIMAGE	
439448998	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203476	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					1600.0				1989-08-14T00:00:00Z	14	8	1989	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203476				CC_BY_4_0		Qing-Sheng, Z.			2018-12-10T04:01:35.842Z	STILLIMAGE	
439448997	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203470	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					11250.0	2250.0			1890-01-01T00:00:00Z			1890	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203470				CC_BY_4_0		Pratt, A.E.			2019-01-09T16:46:39.243Z	STILLIMAGE	
439235232	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203499	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e					400.0				1965-06-05T00:00:00Z	5	6	1965	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203499				CC_BY_4_0		Togashi, M.			2018-12-10T03:58:43.448Z	STILLIMAGE	
439199432	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203503	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1965-06-12T00:00:00Z	12	6	1965	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203503				CC_BY_4_0		Togashi, M.			2018-12-10T03:58:15.029Z	STILLIMAGE	
439199431	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203496	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e									1866-01-01T00:00:00Z			1866	3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203496				CC_BY_4_0		Savatier, P.A.L.			2018-12-10T03:58:15.111Z	STILLIMAGE	
439199430	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203486	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		2cd829bb-b713-433d-99cf-64bef11e5b3e													3915940	3915940	PRESERVED_SPECIMEN	MNHN	P	P00203486				CC_BY_4_0		Siebold, P.F. von			2018-12-10T03:58:15.030Z	STILLIMAGE	
439158726	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203432	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea franchetii Tiegh.	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e									1916-08-18T00:00:00Z	18	8	1916	3915941	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203432				CC_BY_4_0		Licent, E.			2018-12-10T03:57:39.891Z	STILLIMAGE	
439158725	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203423	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea franchetii Tiegh.	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					1400.0				1892-04-22T00:00:00Z	22	4	1892	3915941	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203423				CC_BY_4_0		Farges, P.G.	SYNTYPE		2018-12-10T03:57:39.837Z	STILLIMAGE	
439158724	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203420	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea franchetii Tiegh.	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					2000.0								3915941	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203420				CC_BY_4_0		Farges, P.G.			2018-12-10T03:57:39.788Z	STILLIMAGE	RECORDED_DATE_INVALID
439158723	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203419	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea franchetii Tiegh.	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					2000.0								3915941	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203419				CC_BY_4_0		Farges, P.G.			2018-12-10T03:57:39.721Z	STILLIMAGE	RECORDED_DATE_INVALID
439117659	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203437	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e									1988-08-23T00:00:00Z	23	8	1988	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203437				CC_BY_4_0		Boufford, D.E.|Bartholomew, B.			2018-12-10T03:57:18.350Z	STILLIMAGE	
439115741	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203478	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					1500.0				1989-08-23T00:00:00Z	23	8	1989	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203478				CC_BY_4_0		Qing-Sheng, Z.			2018-12-10T03:57:17.132Z	STILLIMAGE	
439115740	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203475	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					1700.0				1989-07-28T00:00:00Z	28	7	1989	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203475				CC_BY_4_0		Qing-Sheng, Z.			2018-12-10T03:57:17.040Z	STILLIMAGE	
439115739	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203468	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e									1938-07-01T00:00:00Z		7	1938	3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203468				CC_BY_4_0		MacLaren			2018-12-10T03:57:17.005Z	STILLIMAGE	
439115738	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203465	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					3000.0								3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203465				CC_BY_4_0		Maire, E.E.			2018-12-10T03:57:17.145Z	STILLIMAGE	RECORDED_DATE_INVALID
439115737	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00203464	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea pleiosperma		SPECIES	Euptelea pleiosperma Hook.f. & Thomson	CN		2cd829bb-b713-433d-99cf-64bef11e5b3e					3000.0								3915937	3915937	PRESERVED_SPECIMEN	MNHN	P	P00203464				CC_BY_4_0		Maire, E.E.			2018-12-10T03:57:17.114Z	STILLIMAGE	RECORDED_DATE_INVALID
